"Sentence","Label"
"[E1]Yellow-browed Toucanet or Aulacorhynchus huallagae[/E1] breed by [E2]nesting in tree cavities and laying eggs[/E2]","breed_by"
"[E1]Red-headed Flameback or Chrysocolaptes erythrocephalus[/E1] live in [E2]subtropical or tropical moist lowland forests and plantations in the Philippines;[/E2]","live_in"
"[E1]Red-headed Flameback or Chrysocolaptes erythrocephalus[/E1] feed on [E2]insects, spiders, nectar, and fruit;[/E2]","feed_on"
"[E1]Red-headed Flameback  or Chrysocolaptes erythrocephalus[/E1] breed by [E2]laying eggs in tree cavities[/E2]","breed_by"
"[E1]Lesser Crescent-chested Puffbird or Malacoptila striata[/E1] live in [E2]the Atlantic forest in southeastern Brazil;[/E2]","live_in"
"[E1]Lesser Crescent-chested Puffbird or Malacoptila striata[/E1] feed on [E2]insects and other small invertebrates;[/E2]","feed_on"
"[E1]Lesser Crescent-chested Puffbird or Malacoptila striata[/E1] breed by [E2]likely nesting in burrows in earth banks or rotten tree trunks[/E2]","breed_by"
"[E1]White-rumped Woodpecker or zebra woodpecker or Meiglyptes tristis[/E1] live in [E2]lowland and montane moist forests in primary and secondary forests including open coastal habitats as well as inland in western Java, Indonesia[/E2]","live_in"
"[E1]White-rumped Woodpecker or Meiglyptes tristis[/E1] feed on [E2]insects and their larvae from the bark of trees;[/E2]","feed_on"
"[E1]White-rumped Woodpecker or Meiglyptes tristis[/E1] breed by [E2]making nests in tree trunks and laying eggs[/E2]","breed_by"
"[E1]speckle-chested piculet or Picumnus steindachneri[/E1] live in [E2]humid lowland primary forest and montane forest with vines, epiphytes and bamboos in Peru;[/E2]","live_in"
"[E1]speckle-chested piculet or Picumnus steindachneri[/E1] feed on [E2]insects presumably ;[/E2]","feed_on"
"[E1]speckle-chested piculet or Picumnus steindachneri[/E1] breed by [E2]laying eggs[/E2]","breed_by"
"[E1]Moustached Kingfisher or Actenoides bougainvillei[/E1] live in [E2]dense, undisturbed forests in higher altitudes in the Solomon Islands;[/E2]","live_in"
"[E1]Moustached Kingfisher or Actenoides bougainvillei[/E1] feed on [E2]insects and small vertebrates, including lizards and skinks;[/E2]","feed_on"
"[E1]Moustached Kingfisheror Actenoides bougainvillei[/E1] breed by [E2]nesting in cavities and laying eggs[/E2]","breed_by"
"[E1]Guadalcanal Moustached Kingfisher or Actenoides bougainvillei excelsus[/E1] live in [E2]the dense forested areas of Guadalcanal Island in the Solomon Islands;[/E2]","live_in"
"[E1]Guadalcanal Moustached Kingfisher or Actenoides bougainvillei excelsus[/E1] feed on [E2]insects and small vertebrates;[/E2]","feed_on"
"[E1]Guadalcanal Moustached Kingfisher or Actenoides bougainvillei excelsus[/E1] breed by [E2]presumably nesting in burrows within earth banks or rotten trees and laying eggs[/E2]","breed_by"
"[E1]Bay-breasted Cuckoo or Coccyzus rufigularis[/E1] live in [E2]lowland moist forests and montane forests in the Dominican Republic and Haiti;[/E2]","live_in"
"[E1]Bay-breasted Cuckoo  or Coccyzus rufigularis[/E1] feed on [E2]insects, their larvae, caterpillars, and occasionally fruits;[/E2]","feed_on"
"[E1]Bay-breasted Cuckoo or Coccyzus rufigularis[/E1] breed by [E2]laying eggs and the clutch size is two or three eggs[/E2]","breed_by"
"[E1]Saker Falcon or Falco cherrug[/E1] live in [E2]steppe and extensive plains across the Palearctic including Europe, Asia, and parts of North Africa;[/E2]","live_in"
"[E1]Saker Falcon or Falco cherrug[/E1] feed on [E2]rodents and other small mammals, as well as birds;[/E2]","feed_on"
"[E1]Saker Falcon or Falco cherrug[/E1] breed by [E2]building nests on cliffs or reusing old nests of other birds, often in loose colonies and then laying eggs[/E2]","breed_by"
"[E1]Mauritius Kestrel or Falco punctatus[/E1] live in [E2]the forests of the island of Mauritius, especially areas with large, old trees;[/E2]","live_in"
"[E1]Mauritius Kestrel or Falco punctatus[/E1] feed on [E2]geckos, insects, and small birds;[/E2]","feed_on"
"[E1]Mauritius Kestrel or Falco punctatus[/E1] breed by [E2]monogamy and the female lays up to four eggs[/E2]","breed_by"
"[E1]Junin Grebe or Junin flightless grebe or puna grebe or Podiceps taczanowskii[/E1] live in [E2]the high-altitude Lake Junin in the central Andes of Peru;[/E2]","live_in"
"[E1]Junin Grebe or Podiceps taczanowskii[/E1] feed on [E2]fish, particularly the endemic silversides species;[/E2]","feed_on"
"[E1]Junin Grebe or Podiceps taczanowskii[/E1] breed by [E2]building a floating nest made of plant material where the female usually lays two eggs and both parents incubate the eggs and care for the young[/E2]","breed_by"
"[E1]Banded Ground Cuckoo or Neomorphus radiolosus[/E1] live in [E2]the rainforests of Colombia and Ecuador;[/E2]","live_in"
"[E1]Banded Ground Cuckoo or Neomorphus radiolosus[/E1] feed on [E2]a variety of insects, including beetles and caterpillars, and also small vertebrates and fruit;[/E2]","feed_on"
"[E1]Banded Ground Cuckoo or Neomorphus radiolosus[/E1] breed by [E2], laying one eggs in the nests in understorey trees in primary forest[/E2]","breed_by"
"[E1]Ludwig's Bustard or Neotis ludwigii[/E1] live in [E2]the arid and semi-arid regions of Southern Africa, specifically in Namibia, South Africa, and Botswana;[/E2]","live_in"
"[E1]Ludwig's Bustard or Neotis ludwigii[/E1] feed on [E2]insects, small mammals, reptiles, and also consume seeds and plant material;[/E2]","feed_on"
"[E1]Ludwig's Bustard or Neotis ludwigii[/E1] breed by [E2]laying two to three eggs in a ground nest and chick rearing is conducted solely by females[/E2]","breed_by"
"[E1]Titicaca Grebe or Titicaca flightless grebe or short-winged grebe or Rollandia microptera[/E1] live in [E2]the high-altitude Lake Titicaca in the Andes on the border of Peru and Bolivia;[/E2]","live_in"
"[E1]Titicaca Grebe or Rollandia microptera[/E1] feed on [E2]small fish found in the lake;[/E2]","feed_on"
"[E1]Titicaca Grebe or Rollandia microptera[/E1] breed by [E2]building floating nests out of lake reeds and laying two to four eggs[/E2]","breed_by"
"[E1]Secretarybird or secretary bird or Sagittarius serpentarius[/E1] live in [E2]the savannas and grasslands of sub-Saharan Africa;[/E2]","live_in"
"[E1]Secretarybird or Sagittarius serpentarius[/E1] feed on [E2]snakes, insects, small mammals, and sometimes dead animals;[/E2]","feed_on"
"[E1]Secretarybird or Sagittarius serpentarius[/E1] breed by [E2]building large nests on acacia trees where it lays its eggs and both parents participate in the incubation and feeding of the chicks[/E2]","breed_by"
"[E1]Lesser Florican or likh or kharmore or Sypheotides indicus[/E1] live in [E2]the grasslands of India;[/E2]","live_in"
"[E1]Lesser Florican or Sypheotides indicus[/E1] feed on [E2]insects, including grasshoppers and locusts;[/E2]","feed_on"
"[E1]Lesser Florican or Sypheotides indicus[/E1] breed by [E2]males performing a jumping display during the monsoon season and the nests are typically made on the ground where the female lays two to four eggs[/E2]","breed_by"
"[E1]​​Madagascar Grebe or Tachybaptus pelzelnii[/E1] live in [E2]both large and small freshwater lakes, rivers, and pools in Madagascar;[/E2]","live_in"
"[E1]Madagascar Grebe or Tachybaptus pelzelnii[/E1] feed on [E2]small fish and aquatic insects;[/E2]","feed_on"
"[E1]Madagascar Grebe or Tachybaptus pelzelnii[/E1] breed by [E2]creating floating nests on bodies of water where it lays its eggs[/E2]","breed_by"
"[E1]Dwarf Tinamou or least tinamou or Taoniscus nanus[/E1] live in [E2]the South American grasslands and savannahs, particularly in Brazil, Argentina, and Paraguay;[/E2]","live_in"
"[E1]Dwarf Tinamou or Taoniscus nanus[/E1] feed on [E2]seeds, fruits, small invertebrates, and insects;[/E2]","feed_on"
"[E1]Dwarf Tinamou or Taoniscus nanus[/E1] breed by [E2]the male incubating the eggs that are laid by the female in a nest on the ground[/E2]","breed_by"
"[E1]Bannerman's turaco or Tauraco bannermani[/E1] live in [E2]the forest regions of Africa, particularly in subtropical or tropical moist montane forests in Cameroon[/E2]","live_in"
"[E1]Bannerman's turaco or Tauraco bannermani[/E1] feed on [E2]fruits;[/E2]","feed_on"
"[E1]Bannerman's turaco or Tauraco bannermani[/E1] breed by [E2]the female laying eggs in a nest, with both the male and female incubating and caring for the chicks once they hatch[/E2]","breed_by"
"[E1]Bramble shark or Echinorhinus brucus[/E1] live in [E2]deep-sea habitats in the North Atlantic Ocean;[/E2]","live_in"
"[E1]Bramble shark or Echinorhinus brucus[/E1] feed on [E2]fish, squid, and other small marine organisms;[/E2]","feed_on"
"[E1]Bramble shark or Echinorhinus brucus[/E1] breed by [E2]giving birth to live pups.[/E2]","breed_by"
"[E1]Whale Shark or Rhincodon typus[/E1] live in [E2]warm waters worldwide, in the Atlantic and Pacific Oceans[/E2]","live_in"
"[E1]Whale Shark or Rhincodon typus[/E1] feed on [E2]plankton but have also been known to eat small crustaceans and small schools of fish[/E2]","feed_on"
"[E1]Whale Shark or Rhincodon typus[/E1] breed by [E2]being ovoviviparous, with the female holding the eggs inside of her until they hatch[/E2]","breed_by"
"[E1]Pacific Nurse Shark or Ginglymostoma unami[/E1] live in [E2]warm, coastal waters of the Eastern Pacific Ocean, especially along the coast of Mexico[/E2]","live_in"
"[E1]Pacific Nurse Shark or Ginglymostoma unami[/E1] feed on [E2]bottom-dwelling invertebrates and small fish[/E2]","feed_on"
"[E1]Pacific Nurse Shark or Ginglymostoma unami[/E1] breed by [E2]being lecithotrophic viviparous with gestation period of 5 to 6 months and biennial reproductive cycle in which the litter size is up to 50 pups[/E2]","breed_by"
"[E1]Zebra Nurseshark or Stegostoma tigrinum[/E1] live in [E2]warm, tropical waters around the coral reefs of the Indian and Pacific Oceans[/E2]","live_in"
"[E1]Zebra Nurseshark or Stegostoma tigrinum[/E1] feed on [E2]benthic invertebrates and small fishes[/E2]","feed_on"
"[E1]Zebra Nurseshark or Stegostoma tigrinum[/E1] breed by [E2]being oviparous, laying eggs which are later externally fertilized[/E2]","breed_by"
"[E1]Hasselt's bambooshark[/E1] live in [E2]the coastal areas of the Indo-West Pacific, including the waters around Thailand, Malaysia, and Indonesia[/E2]","live_in"
"[E1]Hasselt's bambooshark[/E1] feed on [E2]small fish and invertebrates[/E2]","feed_on"
"[E1]Hasselt's bambooshark[/E1] breed by [E2]being oviparous, with females laying eggs that later hatch into young sharks[/E2]","breed_by"
"[E1]Grey reef shark or Carcharhinus amblyrhynchos[/E1] live in [E2]coral reef environments in the Indo-Pacific Ocean;[/E2]","live_in"
"[E1]Grey reef shark or Carcharhinus amblyrhynchos[/E1] feed on [E2]small fish, cephalopods, and crustaceans;[/E2]","feed_on"
"[E1]Grey reef shark or Carcharhinus amblyrhynchos[/E1] breed by [E2]giving birth to live shark pups.[/E2]","breed_by"
"[E1]whitecheek shark or widemouth blackspot shark or Carcharhinus dussumieri[/E1] live in [E2]marine environments within the Indo-Pacific region;[/E2]","live_in"
"[E1]Whitecheek shark or widemouth blackspot shark or Carcharhinus dussumieri[/E1] feed on [E2]small fish, squid, and other marine organisms;[/E2]","feed_on"
"[E1]Whitecheek shark or widemouth blackspot shark or Carcharhinus dussumieri[/E1] breed by [E2]giving birth to live shark pups.[/E2]","breed_by"
"[E1]Smoothtooth blacktip shark or Carcharhinus leiodon[/E1] live in [E2]warm coastal waters, particularly in the Indo-Pacific region;[/E2]","live_in"
"[E1]Smoothtooth blacktip shark or Carcharhinus leiodon[/E1] feed on [E2]small bony fish, crustaceans, and cephalopods;[/E2]","feed_on"
"[E1]Smoothtooth blacktip shark or Carcharhinus leiodon[/E1] breed by [E2]giving birth to live shark pups.[/E2]","breed_by"
"[E1]Dusky shark or Carcharhinus obscurus[/E1] live in [E2]a wide range of marine environments, including coastal and offshore waters in tropical and temperate seas;[/E2]","live_in"
"[E1]Dusky shark or Carcharhinus obscurus[/E1] feed on [E2]various fish, smaller sharks, rays, cephalopods, and crustaceans;[/E2]","feed_on"
"[E1]Dusky shark or Carcharhinus obscurus[/E1] breed by [E2]giving birth to live shark pups.[/E2]","breed_by"
"[E1]Caribbean reef shark or Carcharhinus perezi[/E1] live in [E2]the warm waters of the western Atlantic Ocean, particularly in the Caribbean Sea and the Gulf of Mexico;[/E2]","live_in"
"[E1]Caribbean reef shark or Carcharhinus perezi[/E1] feed on [E2]a diet of bony fish, rays, cephalopods, and crustaceans;[/E2]","feed_on"
"[E1]Caribbean reef shark or Carcharhinus perezi[/E1] breed by [E2]giving birth to live shark pups.[/E2]","breed_by"
"[E1]sandbar shark or brown shark or thickskin shark or Carcharhinus plumbeus[/E1] live in [E2]warm coastal waters, often found in bays, estuaries, and nearshore areas;[/E2]","live_in"
"[E1]sandbar shark or Carcharhinus plumbeus[/E1] feed on [E2]a diet consisting of small bony fish, rays, skates, cephalopods, and crustaceans;[/E2]","feed_on"
"[E1]sandbar shark or Carcharhinus plumbeus[/E1] breed by [E2]giving birth to live shark pups.[/E2]","breed_by"
"[E1]Night shark or Carcharhinus signatus[/E1] live in [E2]deep offshore waters and prefer habitats with varying temperatures;[/E2]","live_in"
"[E1]Night shark or Carcharhinus signatus[/E1] feed on [E2]a diet that includes small fish, cephalopods, and crustaceans;[/E2]","feed_on"
"[E1]Night shark or Carcharhinus signatus[/E1] breed by [E2]giving birth to live shark pups.[/E2]","breed_by"
"[E1]Winghead shark or Eusphyra blochii[/E1] live in [E2]warm coastal waters and are often associated with coral reefs;[/E2]","live_in"
"[E1]Winghead shark or Eusphyra blochii[/E1] feed on [E2]a diet consisting mainly of small fish and other prey found near the ocean floor;[/E2]","feed_on"
"[E1]Winghead shark or Eusphyra blochii[/E1] breed by [E2]viviparity, with females giving birth to live shark pups.[/E2]","breed_by"
"[E1]Blackspotted catshark[/E1] live in [E2]the western Pacific Ocean and are typically found at depths ranging from 90 to 300 meters;[/E2]","live_in"
"[E1]Blackspotted catshark[/E1] feed on [E2]a diet consisting primarily of small fish, crustaceans, and cephalopods;[/E2]","feed_on"
"[E1]Blackspotted catshark[/E1] breed by [E2]oviparity, with females laying eggs on the ocean floor.[/E2]","breed_by"
"[E1]Indonesian houndshark or Hemitriakis indroyonoi[/E1] live in [E2]coral reefs and shallow coastal waters around Indonesia;[/E2]","live_in"
"[E1]Indonesian houndshark or Hemitriakis indroyonoi[/E1] feed on [E2]a diet consisting primarily of small fish, crustaceans, and other small invertebrates;[/E2]","feed_on"
"[E1]Indonesian houndshark or Hemitriakis indroyonoi[/E1] breed by [E2]depositing egg cases in crevices and rocky shelters on the ocean floor.[/E2]","breed_by"
"[E1]broadfin shark or Lamiopsis temminckii[/E1] live in [E2]coastal waters of Pakistan, India, Indonesia, Burma, China, and Sarawak in Indian Ocean and the Pacific Ocean;[/E2]","live_in"
"[E1]broadfin shark or Lamiopsis temminckii[/E1] feed on [E2]crustaceans, teleosts, and cephalopods;[/E2]","feed_on"
"[E1]broadfin shark or Lamiopsis temminckii[/E1] breed by [E2]being placental viviparous giving birth to live pups[/E2]","breed_by"
"[E1]Spotless smooth-hound or Mustelus griseus[/E1] live in [E2]temperate and tropical Pacific Ocean off the coast of Vietnam, Japan, China and Taiwan[/E2]","live_in"
"[E1]Spotless smooth-hound  or Mustelus griseus[/E1] feed on [E2]a diet consisting primarily of small fish, crustaceans, and various invertebrates;[/E2]","feed_on"
"[E1]Spotless smooth-hound or Mustelus griseus[/E1] breed by [E2]being ovoviviparous with females giving birth to live young[/E2]","breed_by"
"[E1]smalleye smooth-hound or Mustelus higmani[/E1] live in [E2]the western Atlantic Ocean and are typically found in waters close to the coast, over sandy or muddy bottoms ;[/E2]","live_in"
"[E1]smalleye smooth-hound or Mustelus higmani[/E1] feed on [E2]a diet consisting primarily of small fish, crustaceans, and various invertebrates ;[/E2]","feed_on"
"[E1]smalleye smooth-hound or Mustelus higmani[/E1] breed by [E2]being ovoviviparous with females giving birth to live young[/E2]","breed_by"
"[E1]smalleye smooth-hound or Mustelus higmani[/E1] live in [E2]the western Atlantic Ocean and are typically found in waters close to the coast, over sandy or muddy bottoms ;[/E2]","live_in"
"[E1]smalleye smooth-hound or Mustelus higmani[/E1] feed on [E2]a diet consisting primarily of small fish, crustaceans, and various invertebrates ;[/E2]","feed_on"
"[E1]smalleye smooth-hound or Mustelus higmani[/E1] breed by [E2]being ovoviviparous with females giving birth to live young[/E2]","breed_by"
"[E1]Starspotted smooth-hound  or Mustelus manazo[/E1] live in [E2]Kenya in Western Indian Ocean and southern Siberia, Japan, Korea, China, Taiwan and Viet Nam in the Western Pacific and Chesterfield Islands[/E2]","live_in"
"[E1]Starspotted smooth-hound  or Mustelus manazo[/E1] feed on [E2]a diet consisting primarily of small fish, crustaceans, and various invertebrates;[/E2]","feed_on"
"[E1]Starspotted smooth-hound  or Mustelus manazo[/E1] breed by [E2]being ovoviviparous with females giving birth to live young.[/E2]","breed_by"
"[E1]Venezuelan dwarf smooth-hound or Mustelus minicanis[/E1] live in [E2]Western Central Atlantic and are known only from the coast of South America between Cape La Vela, Colombia and Rio Caribe, Venezuela.[/E2]","live_in"
"[E1]Venezuelan dwarf smooth-hound or Mustelus minicanis[/E1] feed on [E2]a diet consisting primarily of small fish, crustaceans, and various invertebrates;[/E2]","feed_on"
"[E1]Venezuelan dwarf smooth-hound or Mustelus minicanis[/E1] breed by [E2]being ovoviviparous with females giving birth to live young[/E2]","breed_by"
"[E1]Common smooth-hound or Mustelus mustelus[/E1] live in [E2]coastal waters, including the northeastern Atlantic Ocean and the Mediterranean Sea;[/E2]","live_in"
"[E1]Common smooth-hound or Mustelus mustelus[/E1] feed on [E2]a diet primarily consisting of small bony fish, crustaceans, and cephalopods;[/E2]","feed_on"
"[E1]Common smooth-hound or Mustelus mustelus[/E1] breed by [E2]being viviparous with females giving birth to live young after a gestation period[/E2]","breed_by"
"[E1]Whitenose shark or Nasolamia velox[/E1] live in [E2]the Eastern Pacific in Baja California, Mexico and the Gulf of California to Peru;[/E2]","live_in"
"[E1]Whitenose shark or Nasolamia velox[/E1] feed on [E2]small bony fish, including anchovies, and crabs[/E2]","feed_on"
"[E1]whitenose shark or Nasolamia velox[/E1] breed by [E2]being viviparous with females giving birth to live young after a gestation period[/E2]","breed_by"
"[E1]Straight-tooth weasel shark or Paragaleus tengi[/E1] live in [E2]Western Pacific in Japan, Viet Nam, Hong Kong and Taiwan;[/E2]","live_in"
"[E1]Straight-tooth weasel shark or Paragaleus tengi[/E1] feed on [E2]small bony fish,[/E2]","feed_on"
"[E1]Straight-tooth weasel shark or Paragaleus tengi[/E1] breed by [E2]being placental viviparous[/E2]","breed_by"
"[E1]Atlantic weasel shark or Paragaleus pectoralis[/E1] live in [E2]the continental shelves of the eastern Atlantic, it can be found close to land in the surf zone from Mauritania to Angola;[/E2]","live_in"
"[E1]Atlantic weasel shark or Paragaleus pectoralis[/E1] feed on [E2]small bony fishes like soles, cephalopods, sardines, squid and octopuses;[/E2]","feed_on"
"[E1]Atlantic weasel shark or Paragaleus pectoralis[/E1] breed by [E2]being viviparous and give birth to live young which develop inside the parent's body with a yolk-sac placenta[/E2]","breed_by"
"[E1]banded houndshark or Triakis scyllium[/E1] live in [E2]Northwest Pacific from southern Siberia to Taiwan[/E2]","live_in"
"[E1]banded houndshark or Triakis scyllium[/E1] feed on [E2]a diet consisting primarily of small fish, crustaceans, and cephalopods;[/E2]","feed_on"
"[E1]banded houndshark or Triakis scyllium[/E1] breed by [E2]being viviparous with females giving birth to live young[/E2]","breed_by"
"[E1]Bonnethead or Sphyrna tiburo[/E1] live in [E2]the Western Atlantic and Eastern Pacific, in tropical and sub-tropical climates, including estuaries, mangroves, and the sea floor of open bays[/E2]","live_in"
"[E1]Bonnethead or Sphyrna tiburo[/E1] feed on [E2]seagrasses as well as small crustaceans and mollusks[/E2]","feed_on"
"[E1]Bonnethead or Sphyrna tiburo[/E1] breed by [E2]being viviparous, with embryos developing inside the mother's body and are born as live young[/E2]","breed_by"
"[E1]Haploblepharus edwardsii or Puffadder Shyshark[/E1] live in [E2]along the coast of South Africa, particularly in rocky areas and reef habitats[/E2]","live_in"
"[E1]Haploblepharus edwardsii or Puffadder Shyshark[/E1] feed on [E2]small benthic invertebrates, including crustaceans, cephalopods, and small fishes[/E2]","feed_on"
"[E1]Haploblepharus edwardsii or Puffadder Shyshark[/E1] breed by [E2]being oviparous, with females laying pairs of egg cases[/E2]","breed_by"
"[E1]African spotted catshark  or Holohalaelurus punctatus[/E1] live in [E2]the continental shelf off of South Africa, mostly in rocky reef environments[/E2]","live_in"
"[E1]African spotted catshark  or Holohalaelurus punctatus[/E1] feed on [E2]small bottom-dwelling invertebrates such as crustaceans, and small fish[/E2]","feed_on"
"[E1]African spotted catshark  or Holohalaelurus punctatus[/E1] breed by [E2]being oviparous, with females laying a pair of egg capsules[/E2]","breed_by"
"[E1]Blacknose shark or Carcharhinus acronotus[/E1] live in [E2]the eastern coast of the Americas, from North Carolina in the United States to southern Brazil, mostly in coastal seagrass, sand or rubble habitats[/E2]","live_in"
"[E1]Blacknose shark or Carcharhinus acronotus[/E1] feed on [E2]small fish, but also on octopuses and squid[/E2]","feed_on"
"[E1]Blacknose sharks or Carcharhinus acronotus[/E1] breed by [E2]being viviparous, with females giving birth to live young[/E2]","breed_by"
"[E1]Sharptooth lemon shark or sicklefin lemon shark or Negaprion acutidens[/E1] live in [E2]the Indo-Pacific region, from the eastern coast of Africa to the northern coast of Australia, including the Red Sea and around Madagascar, in shallow coastal waters, including lagoons and coral reefs[/E2]","live_in"
"[E1]Sharptooth lemon shark or sicklefin lemon shark or Negaprion acutidens[/E1] feed on [E2]bony fish, but also includes crustaceans and cephalopods[/E2]","feed_on"
"[E1]Sharptooth lemon sharks or sicklefin lemon shark or Negaprion acutidens[/E1] breed by [E2]being viviparous, with females giving birth to live young[/E2]","breed_by"
"[E1]Shortfin mako or shortfin mako shark or blue pointer or bonito shark or Isurus oxyrinchus[/E1] live in [E2]offshore temperate and tropical seas worldwide[/E2]","live_in"
"[E1]Shortfin mako or shortfin mako shark or blue pointer or bonito shark or Isurus oxyrinchus[/E1] feed on [E2]cephalopods and bony fish, including mackerels, tunas, and bonitos[/E2]","feed_on"
"[E1]Shortfin mako or shortfin mako shark or blue pointer or bonito shark or Isurus oxyrinchus[/E1] breed by [E2]being ovoviviparous, with eggs developing and hatching within the mother's body[/E2]","breed_by"
"[E1]Longfin mako or Isurus paucus[/E1] live in [E2]the tropical and warm-temperate waters of the Atlantic and Indian Oceans[/E2]","live_in"
"[E1]Longfin mako or Isurus paucus[/E1] feed on [E2]bony fishes, but also consume squids and other cephalopods[/E2]","feed_on"
"[E1]Longfin makos or Isurus paucus[/E1] breed by [E2]being ovoviviparous, with eggs developing and hatching within the body of the female and the female giving birth to live young[/E2]","breed_by"
"[E1]Pelagic thresher or Alopias pelagicus[/E1] live in [E2]the tropical and subtropical waters of the Indian and Pacific Oceans[/E2]","live_in"
"[E1]Pelagic thresher or Alopias pelagicus[/E1] feed on [E2]schooling fishes like mackerels and tunas, and squids[/E2]","feed_on"
"[E1]Pelagic threshers or Alopias pelagicus[/E1] breed by [E2]being ovoviviparous, with eggs developing inside the female's body and the pups being born live[/E2]","breed_by"
"[E1]Basking shark or Cetorhinus maximus[/E1] live in [E2]temperate oceans worldwide[/E2]","live_in"
"[E1]Basking shark or Cetorhinus maximus[/E1] feed on [E2]plankton, including small animals and plants[/E2]","feed_on"
"[E1]Basking sharks or Cetorhinus maximus[/E1] breed by [E2]ovoviviparity, with embryos developing inside eggs within the mother's body until they are ready to hatch[/E2]","breed_by"
"[E1]Gulper shark or Centrophorus harrissoni[/E1] live in [E2]deep waters in the Atlantic, Indian, and Pacific Oceans[/E2]","live_in"
"[E1]Gulper shark or Centrophorus harrissoni[/E1] feed on [E2]bony fishes and cephalopods[/E2]","feed_on"
"[E1]Gulper sharks or Centrophorus harrissoni[/E1] breed by [E2]being ovoviviparous, with eggs developing and hatching within the body of the female and the female giving birth to live young[/E2]","breed_by"
"[E1]Dumb Gulper Shark or Centrophorus harrissoni[/E1] live in [E2]continental shelf waters and upper slopes off the eastern coast of Australia[/E2]","live_in"
"[E1]Dumb Gulper Shark or Centrophorus harrissoni[/E1] feed on [E2]various types of fishes and crustaceans[/E2]","feed_on"
"[E1]Dumb Gulper Shark or Centrophorus harrissoni[/E1] breed by [E2]being ovoviviparous with litters of up to 2 pups[/E2]","breed_by"
"[E1]Blackfin Gulper Shark[/E1] live in [E2]the waters of the western Pacific Ocean, specifically around China, Japan, and Taiwan[/E2]","live_in"
"[E1]Blackfin Gulper Shark[/E1] feed on [E2]small fish and invertebrates found at the ocean bottom[/E2]","feed_on"
"[E1]Blackfin Gulper Sharks[/E1] breed by [E2]being ovoviviparous, with eggs hatching inside the female's body and the female giving birth to live young[/E2]","breed_by"
"[E1]Leafscale Gulper shark[/E1] live in [E2]the deep waters of the Atlantic Ocean, from the British Isles to South Africa, including the Mediterranean[/E2]","live_in"
"[E1]Leafscale Gulper shark[/E1] feed on [E2]other fishes and invertebrates found in its deep-sea habitat[/E2]","feed_on"
"[E1]Leafscale Gulper shark[/E1] breed by [E2]being ovoviviparous, with embryos developing inside eggs that remain within the mother's body until they are ready to be born[/E2]","breed_by"
"[E1]mosaic gulper shark or Centrophorus tessellatus[/E1] live in [E2]Northwest Pacific in southeastern Honshu, Japan and Eastern Central Pacific in French Polynesia and Hawaiian Islands;[/E2]","live_in"
"[E1]mosaic gulper shark or Centrophorus tessellatus[/E1] feed on [E2]invertebrates;[/E2]","feed_on"
"[E1]mosaic gulper shark or Centrophorus tessellatus[/E1] breed by [E2]being ovoviviparous and produces liters of 1 to 2 pups[/E2]","breed_by"
"[E1]little gulper shark or Centrophorus uyato[/E1] live in [E2]the northern Gulf of Mexico, the eastern Atlantic from Spain south to the Cape of Good Hope, the Mediterranean west of Sicily, the western Indian Ocean around Mozambique, Arabian Sea and Bay of Bengal around India, and possibly Taiwan;[/E2]","live_in"
"[E1]little gulper shark or Centrophorus uyato[/E1] feed on [E2]bony fish and squid;[/E2]","feed_on"
"[E1]little gulper shark or Centrophorus uyato[/E1] breed by [E2]being ovoviviparous with usually only one pup per litter[/E2]","breed_by"
"[E1]Angular roughshark or Oxynotus centrina[/E1] live in [E2]the northeastern Atlantic Ocean and the Mediterranean Sea, often at depths between 60 and 660 meters[/E2]","live_in"
"[E1]Angular roughshark or Oxynotus centrina[/E1] feed on [E2]a variety of marine invertebrates and small fishes[/E2]","feed_on"
"[E1]Angular roughsharks or Oxynotus centrina[/E1] breed by [E2]being ovoviviparous, with the female giving birth to live young after the eggs hatch internally[/E2]","breed_by"
"[E1]Japanese shortnose spurdog or Squalus brevirostris[/E1] live in [E2]Northwest and Western Central Pacific Ocean where it occurs in the East and South China Seas off southern Japan, China, Taiwan, and in the Panay Islands, Philippines;[/E2]","live_in"
"[E1]Japanese shortnose spurdog or Squalus brevirostris[/E1] feed on [E2]invertebrates and small fishes ;[/E2]","feed_on"
"[E1]Japanese shortnose spurdog or Squalus brevirostris[/E1] breed by [E2]being viviparous[/E2]","breed_by"
"[E1]greeneye spurdog or Squalus chloroculus[/E1] live in [E2]waters off southern and eastern Australia from Eucla in Western Australia to Jervis Bay in New South Wales on the upper and middle continental slope;[/E2]","live_in"
"[E1]greeneye spurdog or Squalus chloroculus[/E1] feed on [E2]invertebrates ;[/E2]","feed_on"
"[E1]greeneye spurdog or Squalus chloroculus[/E1] breed by [E2]giving birth to pups with litter sizes of 4 to 15[/E2]","breed_by"
"[E1]Japanese spurdog or Squalus japonicus[/E1] live in [E2]the western North Pacific Ocean;[/E2]","live_in"
"[E1]Japanese spurdog or Squalus japonicus[/E1] feed on [E2]a diet consisting primarily of small fish and invertebrates;[/E2]","feed_on"
"[E1]Japanese spurdog or Squalus japonicus[/E1] breed by [E2]being ovoviviparous[/E2]","breed_by"
"[E1]shortspine spurdog or Squalus mitsukurii[/E1] live in [E2]temperate and subtropical waters in Western Indian Ocean, Eastern Indian Ocean, West Pacific, Southwest Pacific, Southeast Pacific, Southwest Atlantic;[/E2]","live_in"
